wkt,Parcel Type.ID
"POLYGON((-81.4591033297839 43.5459154846563, -81.4610569604851 43.5436084542758, -81.4619933533581 43.5424031910961, -81.4619616568178 43.5424161707641, -81.4618629797162 43.5424615893467, -81.4617519922854 43.5425160608562, -81.4615796686316 43.5426428178216, -81.4615307098934 43.5427150475245, -81.4614569903009 43.5427873815405, -81.4613833412044 43.5428687163518, -81.4613096263158 43.5429410468086, -81.4612482883928 43.5430133286012, -81.4611008527357 43.5431579891896, -81.4610145520208 43.5432033584421, -81.460940420726 43.54322166582, -81.4608414692946 43.5432310695681, -81.460717623643 43.543222565086, -81.4606060850062 43.5432050038823, -81.4604821010005 43.5431784938969, -81.4603704279873 43.5431429237178, -81.4602465110362 43.5431254142058, -81.4601225273849 43.5430989037928, -81.460010921362 43.5430723375751, -81.4598992499394 43.5430367705163, -81.459787578662 43.5430012033388, -81.459663594488 43.5429746878598, -81.4595396781439 43.5429571775057, -81.4594157668179 43.542939667125, -81.4592918506323 43.542922156475, -81.4591678668358 43.5428956413032, -81.4590563341344 43.5428780821516, -81.4589324182032 43.5428605710727, -81.458808435955 43.5428340555031, -81.4586967645652 43.5427984871291, -81.4585850945969 43.5427629177687, -81.4584611127381 43.5427364017869, -81.4583371960833 43.5427188899686, -81.4582255927695 43.5426923254636, -81.4581635019398 43.5426655607508, -81.4581509196513 43.5426385994208, -81.458175467524 43.5426114897152, -81.4582370843063 43.5425752237968, -81.4582865964329 43.542575027242, -81.4582988373353 43.5425569666128, -81.4582985620426 43.5425209526072, -81.4582609528314 43.5424580738878, -81.4582110992783 43.5424132520928, -81.4581241145881 43.5423685786167, -81.458037064839 43.5423149043577, -81.4579499430414 43.5422522210522, -81.4578505154342 43.5421985948408, -81.4577633276032 43.5421269115469, -81.4577008915916 43.5420551281449, -81.4576999397493 43.5419290704888, -81.4576868794007 43.541839082053, -81.4576614459214 43.5417491419115, -81.4576240367811 43.5417132715279, -81.4575368512543 43.5416415881279, -81.4574374239263 43.5415879615404, -81.457350579662 43.5415612962743, -81.4572887600606 43.5415705485076, -81.4571649850091 43.5415710405277, -81.457053725012 43.5415894966786, -81.4570167940204 43.5416166540379, -81.4569553146273 43.5416709279513, -81.4569563371812 43.5418059864519, -81.4569817695284 43.5418959267748, -81.4570192446822 43.5419407972413, -81.4570444064345 43.5419947236795, -81.4570450175572 43.5420757603729, -81.4570205354662 43.5421118741211, -81.4569712967696 43.5421480876182, -81.456909477676 43.5421573396636, -81.4568352130486 43.5421576353704, -81.4567112995006 43.5421401207525, -81.4566120103174 43.5421045021489, -81.4565126492392 43.5420598753742, -81.4562891721422 43.5419707247601, -81.4561898126378 43.5419261013076, -81.4560780092057 43.5418725214042, -81.4559908901466 43.541809840983, -81.4558914653039 43.5417562120277, -81.4557921054454 43.5417115845852, -81.4557302158181 43.5417118314692, -81.4556312662211 43.5417212302115, -81.4555448276511 43.5417485896414, -81.4555325812491 43.5417666462077, -81.4555331280208 43.5418386777432, -81.455496399831 43.5418928477162, -81.4554594018508 43.5419110037932, -81.4553852741526 43.5419293072443, -81.4553233842774 43.541929553885, -81.4551994766264 43.5419120384822, -81.4551373830555 43.5418852754569, -81.4550255807369 43.5418316944195, -81.454938463115 43.5417690095234, -81.4548884800079 43.541706181079, -81.4548631826799 43.5416342489245, -81.4548006865325 43.5415534595306, -81.4547383916162 43.5414996795867, -81.4546512090154 43.5414279928501, -81.4546012267165 43.5413651607078, -81.4546009538625 43.5413291467596, -81.4546374767926 43.5412479639698, -81.4546491779376 43.5411578724599, -81.4546364613719 43.541112902002, -81.4545739698584 43.5410321126282, -81.4545366336524 43.5410052501004, -81.4544871215304 43.5410054484222, -81.454437408846 43.5409786300778, -81.4543502980268 43.5409159484843, -81.4542510077033 43.5408803266631, -81.4541269604107 43.5408448010954, -81.4540152973555 43.540809227809, -81.453928319873 43.5407645509474, -81.4538411345234 43.5406928643871, -81.4537791136717 43.5406751014419, -81.4536552093543 43.5406575842238, -81.4534076629782 43.5406585666047, -81.453296403569 43.5406770186882, -81.4532224079355 43.540713325594, -81.4531237277207 43.5407587393422, -81.4530125990603 43.5407951961657, -81.4527654594323 43.5408501996907, -81.4526914630453 43.5408865098192, -81.4525927820778 43.5409319230732, -81.4524942367634 43.5409953414068, -81.4522970084626 43.5411041726065, -81.4521983267755 43.5411495854998, -81.4520872669328 43.5411950457969, -81.4519760012168 43.5412134927614, -81.4517285914408 43.5412324790886, -81.4516049522943 43.5412509768198, -81.4515556418842 43.5412781832736, -81.4514694715358 43.5413415532038, -81.4513833673957 43.5414139274261, -81.4513093705646 43.5414502366284, -81.4510872467636 43.5415411552102, -81.4509807268544 43.5415674511836, -81.4505820799566 43.542033949196, -81.4591033297839 43.5459154846563))",PIN.412800042
"POLYGON((-81.4811764967439 43.5370599065561, -81.481339977029 43.5370417474939, -81.4874117514583 43.5363857317935, -81.4871925076547 43.5352881479091, -81.4869860092217 43.5342355313177, -81.486921519505 43.5339116551579, -81.4866572591777 43.532692983238, -81.4863489526392 43.5312896332666, -81.4859073819087 43.5292040708063, -81.4796783342784 43.5298882697806, -81.4800916149659 43.5318923491951, -81.4804899854615 43.5337455471156, -81.480523203607 43.5339387215459, -81.4807810978705 43.5352432528483, -81.4811764967439 43.5370599065561))",PIN.412810086
"POLYGON((-81.4795736387055 43.5296265960769, -81.479410578568 43.5288141333386, -81.4788187000774 43.5258648369468, -81.4788186254739 43.5258558327362, -81.4788061811438 43.5258468829294, -81.4781112952287 43.5224731948265, -81.4781035792498 43.5224254664365, -81.4718343242008 43.5230915035885, -81.4687838564406 43.5234154524737, -81.4702825478808 43.5306464772529, -81.4734019500951 43.5303041498804, -81.4795736387055 43.5296265960769))",PIN.412810097
"POLYGON((-81.4941718743454 43.5383444076453, -81.4939736696722 43.5373952508198, -81.4902962187328 43.5378375076929, -81.4904943662265 43.5387866714424, -81.4941718743454 43.5383444076453))",PIN.412810122
"POLYGON((-81.4362338554589 43.5720116357232, -81.4365379663302 43.5716626794212, -81.4371515726066 43.5719183177291, -81.4402789946642 43.5682174477798, -81.4359844832389 43.566353602963, -81.4359426936663 43.5663975001405, -81.4332534423749 43.5695501841608, -81.4325779788205 43.5703361047526, -81.4325396614031 43.5703824215681, -81.4362338554589 43.5720116357232))",PIN.412840016
"POLYGON((-81.4054979439042 43.5439120479791, -81.4057336738445 43.543634058263, -81.4054775869765 43.5435160768341, -81.4054151895051 43.5434873298119, -81.4051574778363 43.5433686045296, -81.404921746113 43.5436465928174, -81.4052418562438 43.5437940659154, -81.4054979439042 43.5439120479791))",PIN.412860072
"POLYGON((-81.3963701581057 43.5553148311724, -81.3966674854585 43.5549683873407, -81.3964795483775 43.5548861031688, -81.3961825885102 43.5552328110687, -81.3963701581057 43.5553148311724))",PIN.412920021
"POLYGON((-81.3617753406231 43.5591546609923, -81.3671165040475 43.5528742086382, -81.3649751383785 43.5519436551642, -81.3596325546144 43.5582234591661, -81.3617753406231 43.5591546609923))",PIN.412950013
"POLYGON((-81.3737472419642 43.5450913341216, -81.3671165040475 43.5528742086382, -81.3692706738606 43.5538102505004, -81.3735904438445 43.5556600909161, -81.3792975716084 43.5490070487769, -81.3786106181297 43.5487103357264, -81.379558391896 43.5476053153478, -81.3737472419642 43.5450913341216))",PIN.412950020
"POLYGON((-81.3482783667213 43.5435974178496, -81.3541226092993 43.5366060585244, -81.3521567925759 43.5357558738441, -81.3462854921977 43.5427462561751, -81.3482783667213 43.5435974178496))",PIN.412990044
"POLYGON((-81.3538458252742 43.5578292617377, -81.3604456981029 43.5500206169796, -81.3572852373513 43.5486186614426, -81.3561332635965 43.5481076139636, -81.3494915067533 43.5559307983712, -81.3538458252742 43.5578292617377))",PIN.412990053
"POLYGON((-81.2364129173531 43.6148137365334, -81.2429448687134 43.6069668057174, -81.2418061605399 43.6064759088174, -81.238541262453 43.6050683050019, -81.2341609261335 43.6031949356822, -81.2276064691849 43.6110994766454, -81.2364129173531 43.6148137365334))",PIN.413020009
"POLYGON((-81.2418061605399 43.6064759088174, -81.2483344192471 43.5986183372475, -81.2406977764688 43.595309179189, -81.2341609261335 43.6031949356822, -81.238541262453 43.6050683050019, -81.2418061605399 43.6064759088174))",PIN.413020021
"POLYGON((-81.2690549562986 43.5966967768755, -81.2754228850468 43.5888196296299, -81.2710512820389 43.5869343183424, -81.2647498365583 43.5948348676807, -81.2690549562986 43.5966967768755))",PIN.413020059
"POLYGON((-81.2929743722103 43.6658499271795, -81.2993437639038 43.6580628119278, -81.2970974261626 43.6570951579371, -81.297162055435 43.6570176979121, -81.3003613862947 43.6531830940563, -81.2959736897195 43.6512933083573, -81.2916054186585 43.6494115862662, -81.2932301880763 43.6474529811891, -81.2889251507896 43.6455959453111, -81.2872431107122 43.6476274826832, -81.2892022257154 43.648458212002, -81.2888819097023 43.6488912165727, -81.2869361884926 43.647998160811, -81.2840563292909 43.6514759767104, -81.278329007063 43.6583315437104, -81.2819771055619 43.6598934114568, -81.28267050066 43.6601796347791, -81.2870554535143 43.6619895156116, -81.2892590101307 43.6628645804541, -81.2914661316298 43.663843200986, -81.2906330630146 43.6648413254512, -81.2929743722103 43.6658499271795, -81.291308737266 43.6544959210135, -81.2919434015266 43.6537456452834, -81.2939191086477 43.6545599569182, -81.2946586647842 43.6536396384436, -81.2973801447384 43.6547941208295, -81.2959468765235 43.6564942054323, -81.291308737266 43.6544959210135))",PIN.413050046
"POLYGON((-81.3334831789096 43.6566206721429, -81.3399367030532 43.6487564604457, -81.335515875743 43.6468494720266, -81.3334027269766 43.6459378325748, -81.3269224118745 43.6537876993733, -81.3334831789096 43.6566206721429))",PIN.413060011
"POLYGON((-81.3269224118745 43.6537876993733, -81.3334027269766 43.6459378325748, -81.3311823369371 43.6449798561309, -81.3290209229118 43.6440472535125, -81.3225259631565 43.6518889320043, -81.3269224118745 43.6537876993733))",PIN.413060012
"POLYGON((-81.3026552046985 43.6433259958748, -81.3090969856583 43.6354929337824, -81.3047217565138 43.6336189931863, -81.2982934226955 43.6414480792493, -81.3026552046985 43.6433259958748))",PIN.413060020
"POLYGON((-81.335515875743 43.6468494720266, -81.3419795418527 43.6389865834198, -81.3375638062153 43.6370833919042, -81.3311823369371 43.6449798561309, -81.3334027269766 43.6459378325748, -81.335515875743 43.6468494720266))",PIN.413060030
"POLYGON((-81.3464515532104 43.6407031089726, -81.3528939099541 43.6328385916741, -81.3507463534739 43.63190597374, -81.3443006576482 43.6397762447486, -81.3464515532104 43.6407031089726))",PIN.413060042
"POLYGON((-81.2716176122362 43.6299099196411, -81.2748614202582 43.6260085787106, -81.2704920367461 43.6241007240677, -81.2737106659056 43.6202324573898, -81.2715182461897 43.619294636679, -81.2650510234057 43.6270662137156, -81.2716176122362 43.6299099196411))",PIN.413070015
"POLYGON((-81.3057153528122 43.5799370283573, -81.3064093016353 43.5790875383382, -81.3056465264445 43.5787582151035, -81.3049525748963 43.579607699703, -81.3057153528122 43.5799370283573))",PIN.413080040
"POLYGON((-81.3437743357872 43.6072934996507, -81.350316491765 43.5994032302998, -81.345973568012 43.5975327771517, -81.3393680810137 43.6055013268144, -81.3437743357872 43.6072934996507))",PIN.413090051
"POLYGON((-81.3555824482373 43.5908360039698, -81.3569906366041 43.5914370469314, -81.3504218782401 43.5992380690151, -81.3545328870981 43.6010083753698, -81.3589690411287 43.5957506605181, -81.3591125442549 43.5955767955158, -81.3592497195808 43.5954002534265, -81.3593804726749 43.5952211558634, -81.3595047135324 43.5950396261985, -81.359622356637 43.5948557894779, -81.3597333210198 43.5946697723355, -81.3598375303147 43.5944817029058, -81.3599349128107 43.5942917107355, -81.3600254015016 43.5940999266943, -81.3601089341316 43.5939064828845, -81.3601854532379 43.5937115125505, -81.3602549061907 43.5935151499863, -81.3604614562212 43.5929179596453, -81.3601049142975 43.5927661741912, -81.3598899940221 43.5926744522812, -81.3613683068377 43.5909216699597, -81.3614925169488 43.5907370068963, -81.3616232108087 43.5905547235246, -81.3617603021347 43.5903749400944, -81.3573872607413 43.5887093725613, -81.3555824482373 43.5908360039698))",PIN.413090082
"POLYGON((-81.3744323483363 43.6206803314416, -81.3786315712594 43.6158081140848, -81.3811512278106 43.6128841968276, -81.3767852584406 43.6109600527842, -81.3700701304996 43.6187520362235, -81.3702077614654 43.6188250290004, -81.3704095323358 43.618932333303, -81.3704126604956 43.6189336969991, -81.3744323483363 43.6206803314416))",PIN.413090117
"POLYGON((-81.3689055205228 43.5751243653274, -81.3731794126926 43.5700944741193, -81.370998954732 43.5691600079485, -81.3722371465425 43.5677070050446, -81.370949532245 43.5671551502274, -81.3720429042194 43.5658720570182, -81.3711552585267 43.5654916151285, -81.3645739538071 43.5732948367886, -81.3688402382162 43.5750967952681, -81.3689055205228 43.5751243653274))",PIN.413100033
"POLYGON((-81.3995919998232 43.5884274276073, -81.4039017591702 43.5903253621763, -81.4104849685325 43.5825352848547, -81.4061681764378 43.5806462471718, -81.4061678826345 43.5806465995135, -81.4060006947209 43.5805776018028, -81.4058305786227 43.5805124967266, -81.4056577057763 43.5804513498902, -81.405482250394 43.5803942229103, -81.4053043892894 43.5803411733519, -81.405124301698 43.5802922546719, -81.4049421690979 43.580247516164, -81.4047581750265 43.5802070029097, -81.4045725048953 43.580170755733, -81.4043853458039 43.5801388111584, -81.4030172622449 43.5799200710678, -81.4028286004447 43.5798878396416, -81.402641390421 43.5798514084613, -81.4024558090389 43.5798108119462, -81.4022720316238 43.579766088451, -81.4020902317957 43.5797172802291, -81.40187145598 43.5799761536828, -81.4020008315173 43.5800327790534, -81.4015611138241 43.580553093487, -81.4006742477378 43.5801649143715, -81.3953243696739 43.586547767756, -81.3995919998232 43.5884274276073))",PIN.413110011
"POLYGON((-81.4192358080074 43.5861523999849, -81.4258345549754 43.5783336869751, -81.4215153409717 43.5764573071426, -81.4193769761673 43.575528237213, -81.412778107062 43.5833272411237, -81.4192358080074 43.5861523999849))",PIN.413110016
"POLYGON((-81.4128610405183 43.5726968021736, -81.4062984768044 43.5804918576131, -81.412778107062 43.5833272411237, -81.4193769761673 43.575528237213, -81.4128610405183 43.5726968021736))",PIN.413110017
"POLYGON((-81.4301545115516 43.5802101081515, -81.4365490890769 43.5726321025197, -81.4364863989504 43.5724439842254, -81.4323448159011 43.5706174784418, -81.4258345549754 43.5783336869751, -81.4301545115516 43.5802101081515))",PIN.413110019
"POLYGON((-81.4258345549754 43.5783336869751, -81.4323448159011 43.5706174784418, -81.4280426261526 43.5687198649668, -81.4215153409717 43.5764573071426, -81.4258345549754 43.5783336869751))",PIN.413110020
"POLYGON((-81.4336182436732 43.5764520215519, -81.4379484688575 43.578320378377, -81.4387958388136 43.5773266717521, -81.4401966019828 43.5756088279051, -81.4411289678536 43.5744653451842, -81.4387323040813 43.5734225582476, -81.4370230778374 43.5726788224021, -81.4367625935617 43.572725453358, -81.4336182436732 43.5764520215519))",PIN.413120020
"POLYGON((-81.5017798025061 43.6649767025858, -81.5083029631651 43.6571820937217, -81.503969663437 43.6553013534742, -81.4974349491676 43.6631124401986, -81.5017798025061 43.6649767025858))",PIN.413140025
"POLYGON((-81.4289318761239 43.6168156947681, -81.4307932746756 43.6146384601753, -81.4301431294562 43.6143486475808, -81.4289896621279 43.6137071671289, -81.4262507108009 43.614427100443, -81.4255119530942 43.6152911186357, -81.4289318761239 43.6168156947681))",PIN.413160027
"POLYGON((-81.3766061250726 43.6538345705657, -81.3791896524534 43.650833453462, -81.3832905984189 43.6460872361817, -81.3853900154813 43.6469949966641, -81.3884665317031 43.6433739484146, -81.3901645730931 43.6413692599496, -81.3919758509459 43.6392423212897, -81.3905199085022 43.6386149770813, -81.3902217584208 43.6389650876286, -81.3896855312384 43.6387340273503, -81.3899836834943 43.6383839184703, -81.387629676512 43.6373695279307, -81.3875735584457 43.6373453516299, -81.3810250127349 43.6451075190926, -81.374373631066 43.6528700995482, -81.3744261886635 43.6528928044397, -81.3766061250726 43.6538345705657))",PIN.413170022
"POLYGON((-81.4139967643757 43.6592893866233, -81.420508800164 43.6515029769217, -81.418352692292 43.6505710473743, -81.4140352552688 43.6487047238361, -81.4122120734192 43.6508722068436, -81.4103547751585 43.6530938848434, -81.4079804090347 43.6558936428831, -81.407467765434 43.6564841544787, -81.4117421038007 43.658293235693, -81.4117545527882 43.6582987378568, -81.4139967643757 43.6592893866233))",PIN.413170030
"POLYGON((-81.4161550672481 43.6602428867178, -81.4185077075902 43.6574492898209, -81.4227074827501 43.6524532347479, -81.420508800164 43.6515029769217, -81.4139967643757 43.6592893866233, -81.4160224644144 43.6601843079696, -81.4161550672481 43.6602428867178))",PIN.413170031
"POLYGON((-81.4886429187544 43.6807524669193, -81.4900566949313 43.679143754402, -81.491334385602 43.6776075882291, -81.4929309251047 43.675628833601, -81.4934221020309 43.6750144393788, -81.4940359071238 43.6742284366498, -81.4951117478512 43.6729622721681, -81.4927710103319 43.6719341012983, -81.491545247417 43.6735127485442, -81.4894106385954 43.6725745612045, -81.4872760988529 43.6716363428494, -81.4872052186779 43.6717276216591, -81.4871683687785 43.6717727969748, -81.4859891316444 43.6732094565527, -81.4844162932551 43.6750709631618, -81.4833350805312 43.6763721201454, -81.4825581650598 43.6773827720392, -81.4821145873579 43.6779594771079, -81.4838070826221 43.6786836316355, -81.4842273603947 43.6788634451802, -81.4886429187544 43.6807524669193))",PIN.413180050
"POLYGON((-81.4870683761393 43.701521333555, -81.488450867598 43.6998508395672, -81.4874421533148 43.6994229537148, -81.4860678260925 43.7010949986938, -81.4870683761393 43.701521333555))",PIN.413190017
"POLYGON((-81.5128946406485 43.6803851739886, -81.5151773831961 43.6774846183588, -81.5191706449145 43.67265800473, -81.5148522131297 43.6708023129626, -81.5084747632232 43.6785410841177, -81.5085572344857 43.678581775067, -81.5102063971887 43.6793887522267, -81.5128851400941 43.6803816543572, -81.5128946406485 43.6803851739886))",PIN.413190089
"POLYGON((-81.5069589854959 43.7523600099335, -81.5083775132292 43.7506273419437, -81.5099810183408 43.7485744711415, -81.5054530435651 43.7466556092508, -81.502932132596 43.7500301552382, -81.5028148670832 43.7501779318801, -81.5034519188425 43.7504458061772, -81.5042299840526 43.7508558476848, -81.5044301417505 43.7509632907633, -81.5049781612909 43.7512574653524, -81.5050099700282 43.7512740858285, -81.5055768766496 43.7516379347976, -81.5069589854959 43.7523600099335))",PIN.413200078
"POLYGON((-81.4973396674583 43.7568158820089, -81.4973615594491 43.7567894617411, -81.4977059307476 43.7563737824475, -81.4978412986149 43.756220123608, -81.4983331521594 43.7556147194352, -81.4996735930418 43.753988163741, -81.5005466176343 43.7529300441293, -81.4962536954874 43.7511288444539, -81.4930333372742 43.7550801729413, -81.4933797766982 43.7552196318985, -81.4934793838393 43.7552597830965, -81.4936371172192 43.7550471717432, -81.4940193242553 43.7552012533422, -81.4938615919196 43.7554138653256, -81.4973396674583 43.7568158820089))",PIN.413200095
"POLYGON((-81.536307141241 43.7306100301925, -81.5409842640516 43.7247304434334, -81.5387166872979 43.7237545223397, -81.5381211997294 43.7234982251011, -81.5374430089565 43.723258063416, -81.5366612331306 43.7229215712134, -81.5357269958483 43.7240398616571, -81.5345476681735 43.725450000605, -81.5335403434733 43.7266612356313, -81.5319425174298 43.7286688671632, -81.536307141241 43.7306100301925))",PIN.413200117
"POLYGON((-81.4546114898636 43.7302281211092, -81.4546921884907 43.7301428506838, -81.4570844568056 43.7295699201089, -81.4573254367649 43.7293755545363, -81.4573567117136 43.7278797726941, -81.4567010506895 43.7266625788863, -81.4540474275049 43.729861595379, -81.4539740414182 43.7299500561259, -81.4546114898636 43.7302281211092))",PIN.413220019
"POLYGON((-81.4494321295924 43.7280042498137, -81.4513130896227 43.728816200006, -81.4537600150629 43.729856691619, -81.4565862968297 43.7264495392236, -81.4563483816312 43.7260078423701, -81.456197930887 43.7260442997889, -81.4560455154846 43.7260761781084, -81.455891400313 43.7261034219249, -81.4557358532166 43.7261259838888, -81.4555791445294 43.7261438247878, -81.4546581766037 43.7262503290977, -81.4544762051331 43.7262835095354, -81.4542931398445 43.7263133587594, -81.4541090966844 43.7263398578635, -81.4539241922189 43.7263629900637, -81.4504614085154 43.7267633609235, -81.4503796385508 43.7268660218787, -81.4494321295924 43.7280042498137))",PIN.413220027
"POLYGON((-81.4526218934846 43.7241362621443, -81.4537258635558 43.7227739983202, -81.4557927530699 43.7202896864651, -81.4590154896071 43.7163780768949, -81.4601800736078 43.7149792829297, -81.4622764089199 43.7124611687375, -81.4586723827357 43.7109313722023, -81.4541294688699 43.7120956409432, -81.4523200956528 43.7118360894938, -81.4537507774637 43.7100541543579, -81.4546323812299 43.7104284389435, -81.4553581556236 43.7095244138285, -81.4535404522212 43.7087526953228, -81.4524140857867 43.7101556332504, -81.4515037756952 43.7112487134092, -81.4507039270952 43.7121792766614, -81.4491297915733 43.714148337931, -81.4461769566371 43.7176984637172, -81.443879509302 43.7204110547604, -81.4447223984336 43.7207654802013, -81.4462294263875 43.7214168951404, -81.4482517471322 43.7222772612959, -81.4526218934846 43.7241362621443))",PIN.413220046
"POLYGON((-81.4757216648882 43.7179472550654, -81.4773846051456 43.7159516882454, -81.478491690693 43.7146774988497, -81.4821070462145 43.7101472419276, -81.479989943181 43.7092491747888, -81.4735424509942 43.7170250387141, -81.4757216648882 43.7179472550654))",PIN.413220062
"POLYGON((-81.4735424509942 43.7170250387141, -81.479989943181 43.7092491747888, -81.4778080434488 43.7083235497818, -81.476590425083 43.7097332530932, -81.4754715441164 43.7110795066326, -81.474553373142 43.7122105285486, -81.4741684917324 43.712687628416, -81.4734184850568 43.7136001363745, -81.4732112995152 43.7138666603368, -81.4731235548144 43.7139795235931, -81.4713633057462 43.7161027786588, -81.4723437145005 43.716517714527, -81.4735424509942 43.7170250387141))",PIN.413220063
"POLYGON((-81.4596018688101 43.7300350861554, -81.4597376301824 43.7300892234343, -81.4598894602596 43.7299023927432, -81.4599276527803 43.7298553962323, -81.4615051322341 43.7279141935664, -81.4615369873014 43.7278749872977, -81.4632592218863 43.7257971118126, -81.4646369245217 43.7241347909223, -81.4647451406144 43.7240073400367, -81.4647059528596 43.7239907193406, -81.4646406473237 43.7239630204264, -81.4604791370287 43.7221978209936, -81.4585740572779 43.7244948928385, -81.458535050669 43.7245419278234, -81.458278244896 43.7248515532782, -81.4582038744584 43.7249375587704, -81.4581251926346 43.7250215225269, -81.4580423058672 43.7251033309376, -81.4579553262906 43.7251828733081, -81.4578643715783 43.7252600420094, -81.4577281181912 43.7254243177992, -81.4576895204084 43.7254708535005, -81.4571862742678 43.7260775830894, -81.4568636246992 43.7264665817985, -81.4576072011614 43.7278469770236, -81.4575783278289 43.7292281484177, -81.4596018688101 43.7300350861554))",PIN.413220253
"POLYGON((-81.4022541522656 43.7008169576485, -81.4012198609422 43.7020451348433, -81.4028003773523 43.7026878605802, -81.4040700508141 43.703241626554, -81.4041447573421 43.703277376889, -81.4042384108241 43.7033175770129, -81.4079120976253 43.6987890103806, -81.4090078188922 43.6974975264382, -81.4101033013636 43.6961790172653, -81.411063347756 43.6950230582884, -81.4118511181443 43.6940838056254, -81.412589471006 43.6931807431754, -81.413660296969 43.6919073086991, -81.4139345931043 43.6915811046864, -81.4110276840739 43.690313133798, -81.4085941124663 43.6932401201168, -81.4073139725171 43.6947753659818, -81.4057752367333 43.6966176549738, -81.4045194708861 43.6981077646818, -81.4033867801417 43.699453364298, -81.4022541522656 43.7008169576485))",PIN.413230027
"POLYGON((-81.4196052873628 43.7099555279184, -81.4228192246895 43.7061631097659, -81.4235455294994 43.7053140468634, -81.4249854867877 43.7035889401919, -81.4257238211169 43.7026947959875, -81.4268560088877 43.7013399754144, -81.4272128978636 43.7009154558138, -81.4293566659037 43.6983076373119, -81.4271916534096 43.6973632373682, -81.4228601838864 43.6954736124081, -81.4164066878519 43.7032607219074, -81.4174651902861 43.7037247036286, -81.4185143409943 43.7041727770921, -81.416787565581 43.7062302836998, -81.4152614311115 43.7080996603977, -81.41738076017 43.7090046864519, -81.4174764812498 43.7090455627823, -81.4191082692349 43.7097423493481, -81.4196052873628 43.7099555279184))",PIN.413230031
"POLYGON((-81.4219185117101 43.7109476554877, -81.4248747560333 43.7072359642943, -81.4255270891741 43.7064591951249, -81.4264747154831 43.7053211622494, -81.4274100253351 43.7042011736235, -81.4295521643282 43.7016358859999, -81.4315370564093 43.6992586747581, -81.4293566659037 43.6983076373119, -81.4272128978636 43.7009154558138, -81.4268560088877 43.7013399754144, -81.4257238211169 43.7026947959875, -81.4249854867877 43.7035889401919, -81.4235455294994 43.7053140468634, -81.4228192246895 43.7061631097659, -81.4196052873628 43.7099555279184, -81.421800069364 43.7108968606368, -81.4219185117101 43.7109476554877))",PIN.413230032
"POLYGON((-81.3792157022827 43.6763678558577, -81.3811074346208 43.677180814041, -81.3831368213234 43.6748070706174, -81.3831511076341 43.6747901870311, -81.3842447006673 43.6734617526766, -81.3851314397735 43.6724593207882, -81.3852300437816 43.6723599415232, -81.3868793854439 43.6703554770099, -81.3876761084739 43.6694113143834, -81.3898440477385 43.6703544041932, -81.3906809730286 43.6693430941359, -81.391616339703 43.6682143899711, -81.3928224853307 43.6667696046772, -81.3936717170263 43.6657582295699, -81.3941392558554 43.6651803631718, -81.3945943901413 43.6646025315876, -81.3962661842976 43.6625991187149, -81.3945133979588 43.6618387194469, -81.3944015395649 43.661788231086, -81.3942925631074 43.6617345236297, -81.3941866442558 43.6616776836591, -81.3940839537489 43.6616178028053, -81.3939846571197 43.6615549776007, -81.3919684460242 43.6606802168038, -81.3919560421465 43.6606748356588, -81.385500631163 43.6683996424632, -81.3791980700929 43.6759393016121, -81.3794746245128 43.6760581561255, -81.3792157022827 43.6763678558577))",PIN.413240040
"POLYGON((-81.3820027309165 43.6722352232284, -81.3852687049506 43.6683279332043, -81.3877318519665 43.6653807155371, -81.3834240982972 43.6634520264736, -81.3811728201359 43.6624511032104, -81.3816898389217 43.6618370995813, -81.3819460376924 43.6615380329594, -81.3838196282166 43.6593538558818, -81.383825041582 43.6593470852946, -81.3851484702264 43.657735054954, -81.3835744933128 43.6570552920321, -81.3824277196374 43.6584022585959, -81.3816285485102 43.6580570977287, -81.3827753322979 43.6567101379618, -81.3813898443244 43.6561117211616, -81.3808181044354 43.6558647740963, -81.3788144658042 43.6582180316706, -81.3764997609663 43.6609088853986, -81.374254822673 43.6636502257679, -81.3764096995587 43.6645830849892, -81.3765821223357 43.6646577229918, -81.3785992897827 43.6655312060781, -81.378761721521 43.6656015286841, -81.3808654666744 43.6664710053516, -81.3809877635583 43.6665215449768, -81.3799781448569 43.6677044352825, -81.3788577075026 43.6690227439092, -81.3785498794742 43.6693839237387, -81.3776755395731 43.6703952696244, -81.377635569652 43.6704480604504, -81.381021572812 43.6718518192087, -81.3820027309165 43.6722352232284))",PIN.413240044
"POLYGON((-81.3693595838023 43.7326560197058, -81.3723198218524 43.7288396708452, -81.3727879879666 43.7282528910296, -81.3754929858928 43.7247199462184, -81.375405524159 43.7246842896451, -81.3732725901546 43.7238147779573, -81.3728188149088 43.7244089749395, -81.3707801915282 43.7235778464435, -81.3706416483833 43.7235213587445, -81.365020786258 43.7308801681509, -81.3693595838023 43.7326560197058))",PIN.413250027
"POLYGON((-81.365020786258 43.7308801681509, -81.3706416483833 43.7235213587445, -81.3710954401262 43.7229271684885, -81.3666741810497 43.7211244512819, -81.3650839482399 43.7231905125251, -81.3638768558063 43.7247700503985, -81.362645637998 43.7264757029926, -81.3606389684793 43.7290864290855, -81.365020786258 43.7308801681509))",PIN.413250028
